	ensembl_gene_id	external_gene_id
30718	ENSMUSG00000038760	Trhr
30719	ENSMUSG00000022749	Tbc1d23
30720	ENSMUSG00000064288	Hist1h4k
30721	ENSMUSG00000021791	Dydc2
30722	ENSMUSG00000037279	Ovol2
30723	ENSMUSG00000063021	Hist1h2ak
30724	ENSMUSG00000055053	Nfic
30725	ENSMUSG00000095217	Hist1h2bn
30726	ENSMUSG00000049354	Dcaf7
30727	ENSMUSG00000038736	Nudcd1
30728	ENSMUSG00000018398	Sept8
30729	ENSMUSG00000024120	Lrpprc
30730	ENSMUSG00000025200	Cwf19l1
30731	ENSMUSG00000030126	Tmcc1
30732	ENSMUSG00000026648	Dclre1c
30733	ENSMUSG00000047040	Prr15l
30734	ENSMUSG00000075524	4930407I10Rik
30735	ENSMUSG00000022338	Eny2
30736	ENSMUSG00000022753	Tmem30c
30737	ENSMUSG00000057506	Bloc1s2
30738	ENSMUSG00000035885	Cox8a
30739	ENSMUSG00000068117	Mei1
30740	ENSMUSG00000021790	Dydc1
30741	ENSMUSG00000000247	Lhx2
30742	ENSMUSG00000057751	Megf6
30743	ENSMUSG00000024764	Naa40
30744	ENSMUSG00000023904	Hcfc1r1
30745	ENSMUSG00000028755	Cda
30746	ENSMUSG00000085397	Gm13524
30747	ENSMUSG00000087496	Gm13523
30748	ENSMUSG00000085087	Gm13528
30749	ENSMUSG00000037315	Phf16
30750	ENSMUSG00000082844	Gm13537
30751	ENSMUSG00000085742	Gm13536
30752	ENSMUSG00000037798	Mat1a
30753	ENSMUSG00000086939	Gm13530
30754	ENSMUSG00000078235	Fam43b
30755	ENSMUSG00000001983	Taco1
30756	ENSMUSG00000052951	C130021I20Rik
30757	ENSMUSG00000046109	AB041806
30758	ENSMUSG00000081244	Gm13529
30759	ENSMUSG00000023905	Tnfrsf12a
30760	ENSMUSG00000085463	9430024E24Rik
30761	ENSMUSG00000086484	Nron
30762	ENSMUSG00000085987	Gm13403
30763	ENSMUSG00000024968	Rcor2
30764	ENSMUSG00000021789	Sftpa1
30765	ENSMUSG00000086904	Gm13404
30766	ENSMUSG00000041241	Mul1
30767	ENSMUSG00000020700	Map3k3
30768	ENSMUSG00000026289	Atg16l1
30769	ENSMUSG00000087461	C230014O12Rik
30770	ENSMUSG00000037578	Pkd2l1
30771	ENSMUSG00000084908	C79798
30772	ENSMUSG00000026749	Nek6
30773	ENSMUSG00000083503	Gm13407
30774	ENSMUSG00000058773	Hist1h1b
30775	ENSMUSG00000023906	Cldn6
30776	ENSMUSG00000075032	Hist1h3i
30777	ENSMUSG00000069309	Hist1h2an
30778	ENSMUSG00000069308	Hist1h2bp
30779	ENSMUSG00000042826	Fgf11
30780	ENSMUSG00000069307	Hist1h2bq
30781	ENSMUSG00000031352	Hccs
30782	ENSMUSG00000094248	Hist1h2ao
30783	ENSMUSG00000038725	Pkhd1l1
30784	ENSMUSG00000069306	Hist1h4m
30785	ENSMUSG00000022748	Cmss1
30786	ENSMUSG00000024104	Fam21
30787	ENSMUSG00000069305	Hist1h4n
30788	ENSMUSG00000023079	Gtf2ird1
30789	ENSMUSG00000094777	Hist1h2ap
30790	ENSMUSG00000040699	Limd2
30791	ENSMUSG00000069303	Hist1h2br
30792	ENSMUSG00000078201	Tmem203
30793	ENSMUSG00000043336	Filip1l
30794	ENSMUSG00000068114	Ccdc134
30795	ENSMUSG00000038495	Otud7b
30796	ENSMUSG00000066720	Cldn9
30797	ENSMUSG00000023908	Pkmyt1
30798	ENSMUSG00000089876	Tmem102
30799	ENSMUSG00000035329	Fbxo33
30800	ENSMUSG00000037780	Mbl1
30801	ENSMUSG00000006720	Zfp184
30802	ENSMUSG00000073623	5830472F04Rik
30803	ENSMUSG00000018659	Pnpo
30804	ENSMUSG00000023070	Rgn
30805	ENSMUSG00000023909	Paqr4
30806	ENSMUSG00000075480	Gm10840
30807	ENSMUSG00000029381	Shroom3
30808	ENSMUSG00000021710	Nln
30809	ENSMUSG00000040680	Kremen2
30810	ENSMUSG00000068196	Col8a1
30811	ENSMUSG00000048707	Tprn
30812	ENSMUSG00000021795	Sftpd
30813	ENSMUSG00000069631	Strada
30814	ENSMUSG00000044084	4933402P03Rik
30815	ENSMUSG00000042743	Sgtb
30816	ENSMUSG00000041165	Spem1
30817	ENSMUSG00000018678	Sp2
30818	ENSMUSG00000040097	Flywch1
30819	ENSMUSG00000056055	Sag
30820	ENSMUSG00000083233	Gm13406
30821	ENSMUSG00000081992	Gm13408
30822	ENSMUSG00000025202	Scd3
30823	ENSMUSG00000087635	Gm13414
30824	ENSMUSG00000081904	Gm13419
30825	ENSMUSG00000086001	Gm13448
30826	ENSMUSG00000083533	Gm13450
30827	ENSMUSG00000085599	Gm13449
30828	ENSMUSG00000091110	Gm2832
30829	ENSMUSG00000084768	Gm13605
30830	ENSMUSG00000075391	Gm13443
30831	ENSMUSG00000081841	Gm13444
30832	ENSMUSG00000081421	Gm13445
30833	ENSMUSG00000094925	Gm5798
30834	ENSMUSG00000085668	Gm13447
30835	ENSMUSG00000027708	Dcun1d1
30836	ENSMUSG00000022463	Srebf2
30837	ENSMUSG00000086555	Gm13446
30838	ENSMUSG00000086449	9030204H09Rik
30839	ENSMUSG00000035107	Dcbld2
30840	ENSMUSG00000081496	Gm13428
30841	ENSMUSG00000023911	Flywch2
30842	ENSMUSG00000052676	Zmat1
30843	ENSMUSG00000091131	Gm7945
30844	ENSMUSG00000092142	Gm6482
30845	ENSMUSG00000034818	Celf5
30846	ENSMUSG00000093863	Gm7954
30847	ENSMUSG00000038560	Sp6
30848	ENSMUSG00000025203	Scd2
30849	ENSMUSG00000079432	Gm15023
30850	ENSMUSG00000016982	Pom121l2
30851	ENSMUSG00000070738	Dgkd
30852	ENSMUSG00000026966	Ssna1
30853	ENSMUSG00000020877	Scrn2
30854	ENSMUSG00000039218	Srrm2
30855	ENSMUSG00000006179	Prss16
30856	ENSMUSG00000051790	Nlgn2
30857	ENSMUSG00000090505	Gm3486
30858	ENSMUSG00000020878	Lrrc46
30859	ENSMUSG00000093833	Gm7970
30860	ENSMUSG00000024969	Mark2
30861	ENSMUSG00000072613	1700049E17Rik2
30862	ENSMUSG00000031409	Tceal6
30863	ENSMUSG00000021711	Trappc13
30864	ENSMUSG00000091657	Gm3072
30865	ENSMUSG00000055839	Tceb2
30866	ENSMUSG00000050195	Scd4
30867	ENSMUSG00000001445	Mrpl10
30868	ENSMUSG00000032398	Snapc5
30869	ENSMUSG00000079269	Gm3676
30870	ENSMUSG00000035299	Mid1
30871	ENSMUSG00000031059	Ndufb11
30872	ENSMUSG00000049620	Prss33
30873	ENSMUSG00000005501	Usp40
30874	ENSMUSG00000067360	Pramel3
30875	ENSMUSG00000029032	Arhgef16
30876	ENSMUSG00000037071	Scd1
30877	ENSMUSG00000095518	Gm8068
30878	ENSMUSG00000004936	Map2k1
30879	ENSMUSG00000022339	Ebag9
30880	ENSMUSG00000091740	Gm7929
30881	ENSMUSG00000042213	Zfand4
30882	ENSMUSG00000045934	Mtmr11
30883	ENSMUSG00000035653	Lrfn5
30884	ENSMUSG00000026965	Anapc2
30885	ENSMUSG00000022340	Sybu
30886	ENSMUSG00000035337	Uchl4
30887	ENSMUSG00000035183	Slc24a5
30888	ENSMUSG00000096883	AI848285
30889	ENSMUSG00000032397	Tipin
30890	ENSMUSG00000068105	Tnfrsf13c
30891	ENSMUSG00000091396	Spanxn4
30892	ENSMUSG00000095551	Gm7980
30893	ENSMUSG00000090165	Ugt1a10
30894	ENSMUSG00000026750	Psmb7
30895	ENSMUSG00000079271	1700049E17Rik1
30896	ENSMUSG00000043060	Fscb
30897	ENSMUSG00000052334	1700024B05Rik
30898	ENSMUSG00000047227	Gm527
30899	ENSMUSG00000038534	Osbpl7
30900	ENSMUSG00000027709	Mccc1
30901	ENSMUSG00000068101	Cenpm
30902	ENSMUSG00000024114	Prss41
30903	ENSMUSG00000090175	Ugt1a9
30904	ENSMUSG00000020948	Klhl28
30905	ENSMUSG00000095044	Gm6401
30906	ENSMUSG00000018395	Kif3a
30907	ENSMUSG00000020238	Ncln
30908	ENSMUSG00000094004	Gm5128
30909	ENSMUSG00000069302	Hist1h2ah
30910	ENSMUSG00000031060	Rbm10
30911	ENSMUSG00000062727	Hist1h2bk
30912	ENSMUSG00000022342	Kcnv1
30913	ENSMUSG00000060639	Hist1h4i
30914	ENSMUSG00000089675	Ugt1a8
30915	ENSMUSG00000051198	4930548G14Rik
30916	ENSMUSG00000069301	Hist1h2ag
30917	ENSMUSG00000078622	Ccdc47
30918	ENSMUSG00000025702	March8
30919	ENSMUSG00000069300	Hist1h2bj
30920	ENSMUSG00000069299	Vmn1r188
30921	ENSMUSG00000061222	Vmn1r189
30922	ENSMUSG00000000869	Il4
30923	ENSMUSG00000093945	Gm3543
30924	ENSMUSG00000020383	Il13
30925	ENSMUSG00000068099	1500009C09Rik
30926	ENSMUSG00000026751	Nr5a1
30927	ENSMUSG00000090124	Ugt1a7c
30928	ENSMUSG00000036961	Wnt8b
30929	ENSMUSG00000068856	Sf3b4
30930	ENSMUSG00000035614	Fam179b
30931	ENSMUSG00000038486	Sv2a
30932	ENSMUSG00000032396	Dis3l
30933	ENSMUSG00000051984	Sec31b
30934	ENSMUSG00000022456	Sept3
30935	ENSMUSG00000078936	Trappc13
30936	ENSMUSG00000020380	Rad50
30937	ENSMUSG00000022455	Wbp2nl
30938	ENSMUSG00000022453	Naga
30939	ENSMUSG00000054545	Ugt1a6a
30940	ENSMUSG00000021712	Trim23
30941	ENSMUSG00000049687	Fam109b
30942	ENSMUSG00000020705	Ddx42
30943	ENSMUSG00000039410	Prdm16
30944	ENSMUSG00000022747	St3gal6
30945	ENSMUSG00000027201	Myef2
30946	ENSMUSG00000090145	Ugt1a6b
30947	ENSMUSG00000050821	Fam131a
30948	ENSMUSG00000035597	Prpf39
30949	ENSMUSG00000063972	Nr6a1
30950	ENSMUSG00000070394	Tmem256
30951	ENSMUSG00000089943	Ugt1a5
30952	ENSMUSG00000022311	Csmd3
30953	ENSMUSG00000095916	Vmn1r191
30954	ENSMUSG00000055357	4933400A11Rik
30955	ENSMUSG00000095490	Gm7951
30956	ENSMUSG00000015943	Bola1
30957	ENSMUSG00000019461	Plscr3
30958	ENSMUSG00000093926	Gm17027
30959	ENSMUSG00000019822	Smpd2
30960	ENSMUSG00000022452	Smdt1
30961	ENSMUSG00000090171	Ugt1a2
30962	ENSMUSG00000044199	S1pr4
30963	ENSMUSG00000022843	Clcn2
30964	ENSMUSG00000091471	Gm20538
30965	ENSMUSG00000034792	Gna15
30966	ENSMUSG00000048992	Prss32
30967	ENSMUSG00000095562	Gm21887
30968	ENSMUSG00000081984	Dnajb3
30969	ENSMUSG00000057299	Vmn1r192
30970	ENSMUSG00000046932	Vmn1r193
30971	ENSMUSG00000063689	Hist2h2ab
30972	ENSMUSG00000093806	Asmt
30973	ENSMUSG00000068855	Hist2h2ac
30974	ENSMUSG00000026963	Tmem210
30975	ENSMUSG00000022450	Ndufa6
30976	ENSMUSG00000025204	Ndufb8
30977	ENSMUSG00000091792	Gm3573
30978	ENSMUSG00000068854	Hist2h2be
30979	ENSMUSG00000081058	Hist2h3c2
30980	ENSMUSG00000069297	Vmn1r194
30981	ENSMUSG00000089960	Ugt1a1
30982	ENSMUSG00000024116	Prss21
30983	ENSMUSG00000061740	Cyp2d22
30984	ENSMUSG00000036117	Il5
30985	ENSMUSG00000069296	Vmn1r195
30986	ENSMUSG00000084298	Gm14331
30987	ENSMUSG00000069295	Vmn1r196
30988	ENSMUSG00000021713	Ppwd1
30989	ENSMUSG00000091558	Gm17227
30990	ENSMUSG00000064220	Hist2h2aa2
30991	ENSMUSG00000026961	Lrrc26
30992	ENSMUSG00000092152	Gm17026
30993	ENSMUSG00000063954	Hist2h2aa1
30994	ENSMUSG00000069294	Vmn1r197
30995	ENSMUSG00000024970	AI846148
30996	ENSMUSG00000095371	Gm9611
30997	ENSMUSG00000096508	Gm7903
30998	ENSMUSG00000020706	Ftsj3
30999	ENSMUSG00000021714	Cenpk
31000	ENSMUSG00000036466	Megf11
31001	ENSMUSG00000094157	Gm7995
31002	ENSMUSG00000001444	Tbx21
31003	ENSMUSG00000047696	Ccdc144b
31004	ENSMUSG00000095125	Vmn1r198
31005	ENSMUSG00000034781	Gna11
31006	ENSMUSG00000001583	Tnk1
31007	ENSMUSG00000020949	Fkbp3
31008	ENSMUSG00000095907	Gm14333
31009	ENSMUSG00000093769	Hist2h3c1
31010	ENSMUSG00000091405	Hist2h4
31011	ENSMUSG00000068085	Cyp2d11
31012	ENSMUSG00000080876	Gm14332
31013	ENSMUSG00000018899	Irf1
31014	ENSMUSG00000025701	Alox5
31015	ENSMUSG00000038517	Tbkbp1
31016	ENSMUSG00000046618	Olfml2a
31017	ENSMUSG00000075002	Gm813
31018	ENSMUSG00000055789	E330017A01Rik
31019	ENSMUSG00000079429	Mroh2a
31020	ENSMUSG00000074403	Hist2h3b
31021	ENSMUSG00000055884	Fancm
31022	ENSMUSG00000054994	AV320801
31023	ENSMUSG00000050936	Hist2h2bb
31024	ENSMUSG00000022742	Cpox
31025	ENSMUSG00000004771	Rab11a
31026	ENSMUSG00000092148	Gm8005
31027	ENSMUSG00000036450	Hif1an
31028	ENSMUSG00000096445	Dcpp1
31029	ENSMUSG00000046169	Adamts6
31030	ENSMUSG00000083144	Gm14334
31031	ENSMUSG00000053080	2700081O15Rik
31032	ENSMUSG00000094954	Gm8011
31033	ENSMUSG00000047293	Gpr15
31034	ENSMUSG00000094806	Cyp2d10
31035	ENSMUSG00000054452	Aes
31036	ENSMUSG00000090690	Gm8020
31037	ENSMUSG00000083918	Gm14352
31038	ENSMUSG00000081589	Gm14353
31039	ENSMUSG00000096278	Dcpp2
31040	ENSMUSG00000022744	Cldn25
31041	ENSMUSG00000082167	Gm14360
31042	ENSMUSG00000044783	Hjurp
31043	ENSMUSG00000095318	Gm8024
31044	ENSMUSG00000015947	Fcgr1
31045	ENSMUSG00000091140	Gm17124
31046	ENSMUSG00000031410	Nxf7
31047	ENSMUSG00000068086	Cyp2d9
31048	ENSMUSG00000095113	Gm3633
31049	ENSMUSG00000095492	Gm14361
31050	ENSMUSG00000057417	Dcpp3
31051	ENSMUSG00000095259	Gm14357
31052	ENSMUSG00000082025	Gm14359
31053	ENSMUSG00000024758	Rtn3
31054	ENSMUSG00000035295	Wdr38
31055	ENSMUSG00000024128	Sbp
31056	ENSMUSG00000020708	Psmc5
31057	ENSMUSG00000063146	Clip2
31058	ENSMUSG00000021018	Polr2h
31059	ENSMUSG00000093948	Gm10378
31060	ENSMUSG00000021715	Cwc27
31061	ENSMUSG00000096852	Cyp2d12
31062	ENSMUSG00000001924	Uba1
31063	ENSMUSG00000095466	Gm3015
31064	ENSMUSG00000096524	Gm14355
31065	ENSMUSG00000001440	Kpnb1
31066	ENSMUSG00000022847	Thpo
31067	ENSMUSG00000080300	Spin2-ps1
31068	ENSMUSG00000095226	Gm10377
31069	ENSMUSG00000094804	Gm21977
31070	ENSMUSG00000094559	Cyp2d34
31071	ENSMUSG00000091191	Gm17334
31072	ENSMUSG00000094349	Gm8082
31073	ENSMUSG00000081769	Gm12216
31074	ENSMUSG00000072605	Gm10376
31075	ENSMUSG00000047534	Mis18bp1
31076	ENSMUSG00000053391	Olfr211
31077	ENSMUSG00000053641	Dennd4a
31078	ENSMUSG00000053251	Olfr212
31079	ENSMUSG00000091733	Gm8094
31080	ENSMUSG00000081649	Olfr213
31081	ENSMUSG00000026959	Grin1
31082	ENSMUSG00000051046	Olfr214
31083	ENSMUSG00000018900	Slc22a5
31084	ENSMUSG00000096446	Gm8104
31085	ENSMUSG00000031411	Prame
31086	ENSMUSG00000094725	Gm15251
31087	ENSMUSG00000050654	Olfr215
31088	ENSMUSG00000096733	Gm15257
31089	ENSMUSG00000075517	Cyp2d37-ps
31090	ENSMUSG00000086230	Gm15255
31091	ENSMUSG00000004231	Pax2
31092	ENSMUSG00000036251	Trpm8
31093	ENSMUSG00000068083	Cyp2d40
31094	ENSMUSG00000059878	Zfp422
31095	ENSMUSG00000034452	Slc24a1
31096	ENSMUSG00000087262	Gm15250
31097	ENSMUSG00000034771	Tle2
31098	ENSMUSG00000085978	Gm15258
31099	ENSMUSG00000080299	Gm14350
31100	ENSMUSG00000094845	Tmem95
31101	ENSMUSG00000022445	Cyp2d26
31102	ENSMUSG00000094151	Gm7233
31103	ENSMUSG00000071510	Olfr172
31104	ENSMUSG00000024125	Sbpl
31105	ENSMUSG00000049362	Olfr173
31106	ENSMUSG00000060663	Olfr175-ps1
31107	ENSMUSG00000094784	Gm8122
31108	ENSMUSG00000006958	Chrd
31109	ENSMUSG00000090634	Gm8126
31110	ENSMUSG00000074872	Ctxn2
31111	ENSMUSG00000036097	Fam178a
31112	ENSMUSG00000090713	Gm8127
31113	ENSMUSG00000034263	Vwa9
31114	ENSMUSG00000078619	Smarcd2
31115	ENSMUSG00000062997	Rpl35
31116	ENSMUSG00000026295	Spp2
31117	ENSMUSG00000063137	Olfr177
31118	ENSMUSG00000044029	Olfr178
31119	ENSMUSG00000046317	BC107364
31120	ENSMUSG00000090629	Olfr180
31121	ENSMUSG00000001441	Npepps
31122	ENSMUSG00000062310	Glrp1
31123	ENSMUSG00000021716	Srek1ip1
31124	ENSMUSG00000069292	Vmn1r199
31125	ENSMUSG00000046731	Kctd11
31126	ENSMUSG00000069291	Vmn1r200
31127	ENSMUSG00000085957	Syna
31128	ENSMUSG00000084955	Gm14349
31129	ENSMUSG00000090951	Olfr181
31130	ENSMUSG00000049866	Arl4c
31131	ENSMUSG00000024759	Atl3
31132	ENSMUSG00000078451	Ppil6
31133	ENSMUSG00000062105	Olfr183
31134	ENSMUSG00000023104	Rfc2
31135	ENSMUSG00000026755	Arpc5l
31136	ENSMUSG00000094898	Vmn1r201
31137	ENSMUSG00000094379	Vmn1r202
31138	ENSMUSG00000038403	Hfe2
31139	ENSMUSG00000036206	Sh3bp4
31140	ENSMUSG00000060675	Pla2g16
31141	ENSMUSG00000001588	Acap1
31142	ENSMUSG00000040751	Lat2
31143	ENSMUSG00000041852	Tcf20
31144	ENSMUSG00000058252	1700008I05Rik
31145	ENSMUSG00000027710	Acad9
31146	ENSMUSG00000038393	Txnip
31147	ENSMUSG00000082081	Gm14358
31148	ENSMUSG00000093977	Gm14362
31149	ENSMUSG00000085963	Gm15249
31150	ENSMUSG00000085685	Gm15253
31151	ENSMUSG00000060726	Tmsb15a
31152	ENSMUSG00000082489	Gm14356
31153	ENSMUSG00000063652	Slc22a21
31154	ENSMUSG00000027202	Slc12a1
31155	ENSMUSG00000033629	Ptplad1
31156	ENSMUSG00000069289	Vmn1r203
31157	ENSMUSG00000047960	Olfr186
31158	ENSMUSG00000094637	Vmn1r204
31159	ENSMUSG00000055013	Agap1
31160	ENSMUSG00000043357	Olfr187
31161	ENSMUSG00000058099	Nfam1
31162	ENSMUSG00000064243	Vmn1r205
31163	ENSMUSG00000064006	Olfr190
31164	ENSMUSG00000071495	Vmn1r206
31165	ENSMUSG00000094539	Olfr191
31166	ENSMUSG00000060057	Olfr193
31167	ENSMUSG00000071493	Vmn1r208
31168	ENSMUSG00000034486	Gbx2
31169	ENSMUSG00000063020	Olfr194
31170	ENSMUSG00000019818	Cd164
31171	ENSMUSG00000062608	Olfr195
31172	ENSMUSG00000024972	Lgals12
31173	ENSMUSG00000092627	D130058E05Rik
31174	ENSMUSG00000096695	Olfr196
31175	ENSMUSG00000071491	Vmn1r209
31176	ENSMUSG00000094240	Gm14348
31177	ENSMUSG00000052537	Olfr198
31178	ENSMUSG00000085775	Gm14364
31179	ENSMUSG00000074996	Olfr199
31180	ENSMUSG00000085966	Gm14368
31181	ENSMUSG00000074995	Olfr201
31182	ENSMUSG00000032393	Dpp8
31183	ENSMUSG00000048810	Olfr202
31184	ENSMUSG00000035560	Wdr20b
31185	ENSMUSG00000068182	Olfr203
31186	ENSMUSG00000060499	Rpl10l
31187	ENSMUSG00000095411	Gm15260
31188	ENSMUSG00000026754	Golga1
31189	ENSMUSG00000038679	Trps1
31190	ENSMUSG00000067081	Asb18
31191	ENSMUSG00000005958	Ephb3
31192	ENSMUSG00000040731	Eif4h
31193	ENSMUSG00000042129	Rassf4
31194	ENSMUSG00000072969	Armcx5
31195	ENSMUSG00000075225	Ccdc162
31196	ENSMUSG00000090440	Gm9732
31197	ENSMUSG00000034912	Mdga2
31198	ENSMUSG00000025207	Sema4g
31199	ENSMUSG00000095384	1700001F09Rik
31200	ENSMUSG00000026301	Iqca
31201	ENSMUSG00000020334	Slc22a4
31202	ENSMUSG00000096372	Gm8138
31203	ENSMUSG00000091477	Gm5799
31204	ENSMUSG00000094794	Gm6019
31205	ENSMUSG00000080073	Gm9427
31206	ENSMUSG00000095743	Gm17654
31207	ENSMUSG00000094323	Gm15256
31208	ENSMUSG00000078214	Gm5925
31209	ENSMUSG00000061296	Vmn1r210
31210	ENSMUSG00000096800	Gm4725
31211	ENSMUSG00000095528	Gm10375
31212	ENSMUSG00000044337	Ackr3
31213	ENSMUSG00000095928	Olfr204
31214	ENSMUSG00000063998	Vmn1r211
31215	ENSMUSG00000042655	Fam159b
31216	ENSMUSG00000094422	Olfr205
31217	ENSMUSG00000071490	Vmn1r212
31218	ENSMUSG00000021719	Rgs7bp
31219	ENSMUSG00000048489	8430408G22Rik
31220	ENSMUSG00000024973	Hrasls5
31221	ENSMUSG00000066257	Olfr206
31222	ENSMUSG00000079064	Vmn1r-ps123
31223	ENSMUSG00000034432	Cops8
31224	ENSMUSG00000020712	Tcam1
31225	ENSMUSG00000095706	Olfr209
31226	ENSMUSG00000060024	Vmn1r213
31227	ENSMUSG00000021718	4933425L06Rik
31228	ENSMUSG00000061829	Vmn1r214
31229	ENSMUSG00000056128	Gm9991
31230	ENSMUSG00000074991	Gabrr3
31231	ENSMUSG00000085686	Gm9498
31232	ENSMUSG00000024124	Prss30
31233	ENSMUSG00000043384	Gprasp1
31234	ENSMUSG00000095657	Gm15252
31235	ENSMUSG00000056882	Vmn1r215
31236	ENSMUSG00000094693	Gm4726
31237	ENSMUSG00000078212	Gm3757
31238	ENSMUSG00000057799	Vmn1r216
31239	ENSMUSG00000021720	Rnf180
31240	ENSMUSG00000086497	Gm15259
31241	ENSMUSG00000095436	Gm15254
31242	ENSMUSG00000094600	Vmn1r217
31243	ENSMUSG00000094358	Gm14370
31244	ENSMUSG00000048108	Tmem72
31245	ENSMUSG00000021721	Htr1a
31246	ENSMUSG00000020388	Pdlim4
31247	ENSMUSG00000060490	Vmn1r218
31248	ENSMUSG00000059877	Dph3b-ps
31249	ENSMUSG00000022312	Eif3h
31250	ENSMUSG00000020713	Gh
31251	ENSMUSG00000061376	Vmn1r219
31252	ENSMUSG00000093968	Gm8165
31253	ENSMUSG00000096099	Vmn1r220
31254	ENSMUSG00000091718	Gm16506
31255	ENSMUSG00000032816	Igdcc4
31256	ENSMUSG00000022724	Mina
31257	ENSMUSG00000061022	Vmn1r222
31258	ENSMUSG00000091698	Gm6526
31259	ENSMUSG00000042590	Ipo11
31260	ENSMUSG00000033883	D3Ertd254e
31261	ENSMUSG00000024757	Slc22a19
31262	ENSMUSG00000069280	Vmn1r223
31263	ENSMUSG00000061353	Cxcl12
31264	ENSMUSG00000097871	B230104I21Rik
31265	ENSMUSG00000025208	Mrpl43
31266	ENSMUSG00000087610	Gm16253
31267	ENSMUSG00000058400	Qrfpr
31268	ENSMUSG00000058586	Serhl
31269	ENSMUSG00000025209	Peo1
31270	ENSMUSG00000091584	Gm8180
31271	ENSMUSG00000028104	Polr3gl
31272	ENSMUSG00000072966	Gprasp2
31273	ENSMUSG00000045027	Prss22
31274	ENSMUSG00000051276	Actrt2
31275	ENSMUSG00000072601	Ear1
31276	ENSMUSG00000095266	Gm5225
31277	ENSMUSG00000050762	Prss27
31278	ENSMUSG00000080792	Gm14367
31279	ENSMUSG00000094401	Gm14365
31280	ENSMUSG00000046351	Zfp322a
31281	ENSMUSG00000090166	Ear10
31282	ENSMUSG00000022723	Crybg3
31283	ENSMUSG00000022313	Utp23
31284	ENSMUSG00000089901	Gm8113
31285	ENSMUSG00000053961	Ang5
31286	ENSMUSG00000040592	Cd79b
31287	ENSMUSG00000034758	Tle6
31288	ENSMUSG00000016946	Kctd5
31289	ENSMUSG00000085706	Gm9428
31290	ENSMUSG00000018882	Mrpl45
31291	ENSMUSG00000046637	Ttc34
31292	ENSMUSG00000029674	Limk1
31293	ENSMUSG00000078210	Gm5924
31294	ENSMUSG00000079510	Mdga2
31295	ENSMUSG00000072598	Ang6
31296	ENSMUSG00000034892	Rps29
31297	ENSMUSG00000072596	Ear2
31298	ENSMUSG00000081626	Gm14369
31299	ENSMUSG00000090549	Rpl28-ps4
31300	ENSMUSG00000072829	Gm7292
31301	ENSMUSG00000022314	Rad21
31302	ENSMUSG00000035342	Lzts2
31303	ENSMUSG00000019813	Cep57l1
31304	ENSMUSG00000049097	Ankrd34a
31305	ENSMUSG00000078933	Lrrc70
31306	ENSMUSG00000001027	Scn4a
31307	ENSMUSG00000021692	Dimt1
31308	ENSMUSG00000059689	Zfp637
31309	ENSMUSG00000070337	Gpr179
31310	ENSMUSG00000049288	Lix1l
31311	ENSMUSG00000074818	Pdzd7
31312	ENSMUSG00000032394	Igdcc3
31313	ENSMUSG00000068522	Aard
31314	ENSMUSG00000038374	Rbm8a
31315	ENSMUSG00000048126	Col6a3
31316	ENSMUSG00000090594	Gm3327
31317	ENSMUSG00000034883	Lrr1
31318	ENSMUSG00000072595	4930503E14Rik
31319	ENSMUSG00000038485	Socs7
31320	ENSMUSG00000094543	Gm8212
31321	ENSMUSG00000049751	Rpl36al
31322	ENSMUSG00000072573	Gm10369
31323	ENSMUSG00000082975	Gm14363
31324	ENSMUSG00000082326	Gm14366
31325	ENSMUSG00000082270	Gm14375
31326	ENSMUSG00000022315	Slc30a8
31327	ENSMUSG00000043998	Mgat2
31328	ENSMUSG00000081232	Gm14373
31329	ENSMUSG00000018570	2810408A11Rik
31330	ENSMUSG00000020973	Dnaaf2
31331	ENSMUSG00000029675	Eln
31332	ENSMUSG00000081486	Gm14452
31333	ENSMUSG00000083939	Gm14451
31334	ENSMUSG00000072964	Bhlhb9
31335	ENSMUSG00000080186	Gm14448
31336	ENSMUSG00000097061	9330151L19Rik
31337	ENSMUSG00000026303	Mlph
31338	ENSMUSG00000020974	Pole2
31339	ENSMUSG00000032392	Parp16
31340	ENSMUSG00000058183	Mmel1
31341	ENSMUSG00000081661	Gm14450
31342	ENSMUSG00000009210	2310007L24Rik
31343	ENSMUSG00000025212	Sfxn3
31344	ENSMUSG00000090550	Prlh
31345	ENSMUSG00000097342	Gm26618
31346	ENSMUSG00000024122	Pdpk1
31347	ENSMUSG00000082109	Rpl19-ps12
31348	ENSMUSG00000033653	Vps8
31349	ENSMUSG00000021693	Kif2a
31350	ENSMUSG00000049807	Arhgap23
31351	ENSMUSG00000051890	Klhdc1
31352	ENSMUSG00000026304	Rab17
31353	ENSMUSG00000057262	Gm10020
31354	ENSMUSG00000042254	Cilp
31355	ENSMUSG00000036376	Abt1
31356	ENSMUSG00000031065	Cdk16
31357	ENSMUSG00000038622	Med30
31358	ENSMUSG00000001029	Icam2
31359	ENSMUSG00000000706	Btn1a1
31360	ENSMUSG00000082240	Gm14380
31361	ENSMUSG00000040576	Wbscr28
31362	ENSMUSG00000091725	Gm8220
31363	ENSMUSG00000061731	Ext1
31364	ENSMUSG00000087252	Gm14379
31365	ENSMUSG00000063018	2010204K13Rik
31366	ENSMUSG00000008843	Cldn13
31367	ENSMUSG00000048040	Arxes2
31368	ENSMUSG00000079267	Gm5930
31369	ENSMUSG00000027712	Anxa5
